measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,2,Percent,2008,0.002334951803733068,0.002546462031954855,0.0020749298435290015
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,3,Rate,2008,90.8330356048887,96.97100228368045,81.10127333558913
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2008,18973388.272606183,19675498.771736287,18158236.278093185
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,2,Percent,2008,0.007207632687135851,0.0077413165315565885,0.006638275594949367
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,3,Rate,2008,280.3173013718307,290.69044704055295,268.2740540600331
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2008,4239884.491119884,4410164.206263464,4064314.8835890526
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,2,Percent,2008,0.0016107560029733634,0.0017454240864993283,0.0014843545593779444
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,3,Rate,2008,62.64105080245363,65.15680336818426,60.047144122274055
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2008,2144406.131111588,2277098.163236687,2018652.5744676897
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,2,Percent,2008,0.00081466840890522,0.0008924835944045509,0.0007493457072019513
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,3,Rate,2008,31.681960600906333,33.64238389612534,29.824047974555757
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2008,1993595.1520892072,2109790.7014819114,1883815.975868149
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,2,Percent,2008,0.0007574271890209225,0.0008353284876960926,0.0006867002130226186
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,3,Rate,2008,29.453843722181308,31.17054410111189,27.831940349785786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2008,2912562.9979736763,3267891.1023203256,2463496.669722153
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,2,Percent,2008,0.0011065183809648494,0.0012355039896954096,0.0009372886991126689
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2008,43.03089084231773,48.28059183830855,36.396279276698195
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2008,8009251.912160351,8289540.490022576,7693119.07770105
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,2,Percent,2008,0.0030431055238265454,0.00329619360424465,0.0027631853404214727
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,3,Rate,2008,118.33057173375235,122.47162111422207,113.65995087481988
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2008,1536341.0232051106,1638981.0927437625,1415021.14836015
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,2,Percent,2008,0.0005835116393020708,0.0006302923198030594,0.0005343720109701335
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,3,Rate,2008,22.698263664033323,24.214692195000186,20.905855295497048
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2008,883072.6765300136,948749.9472885022,782214.3032099828
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,2,Percent,2008,0.0003354646210008036,0.00036968137928557914,0.0002946988203507842
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,3,Rate,2008,13.046723444620174,14.017054891801262,11.556618112688332
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2008,4019225.217263089,4266719.181147308,3764146.9743571994
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,2,Percent,2008,0.0015269573034894087,0.0016773043182738904,0.001381505338674622
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,3,Rate,2008,59.380978785716884,63.037512825132936,55.61239282401583
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2008,446617.6406744764,466855.04759429814,428902.8581003167
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,2,Percent,2008,0.00016961856381413263,0.00018063476029097915,0.00015831137278409093
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,3,Rate,2008,6.598434079361536,6.897426289557248,6.336711714635205
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2008,3247170.0510861794,3350154.5045645526,3143168.553937668
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,2,Percent,2008,0.001233539505638186,0.001323837337866088,0.0011407478468190594
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,3,Rate,2008,47.97445415324738,49.495970693547655,46.43791157052939
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,2008,3466616.4937125817,3689167.0786600425,3291724.870834858
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,474,Bladder cancer,2,Percent,2008,0.0013167880691117098,0.001426996571493552,0.00120715972284224
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,474,Bladder cancer,3,Rate,2008,51.21660751609698,54.504622207772535,48.63271754066193
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2008,7528327.369191624,8661243.884246793,6431191.640060948
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,2,Percent,2008,0.0028602153598189925,0.003339046064981223,0.0024344371209483713
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,3,Rate,2008,111.22527941002367,127.96325449475634,95.01593807310681
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,2008,942242.3412932948,1021709.8402853858,856005.9905057757
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,480,Thyroid cancer,2,Percent,2008,0.0003577719478647318,0.00039229022348275736,0.0003237498879058191
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,480,Thyroid cancer,3,Rate,2008,13.920909990070585,15.094981512993765,12.646833858512485
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,2008,570960.2439894086,596441.7148120778,541452.60074086
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,483,Mesothelioma,2,Percent,2008,0.00021692726045745525,0.00023641701207918693,0.00019840830766575414
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,483,Mesothelioma,3,Rate,2008,8.435500949337206,8.811970193173245,7.999548087021184
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2008,1226571.2858559114,1566157.9197069108,920696.1342187966
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,2,Percent,2008,0.0004660404960372065,0.0006052217164220482,0.0003500800970280899
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,3,Rate,2008,18.121652698570745,23.138785506657268,13.602581258525984
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2008,6431462.124654665,7093059.13218507,6049380.078215029
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,2,Percent,2008,0.002443031396885353,0.002706347561724768,0.002231455420294449
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2008,95.01993427611926,104.79452409012562,89.37496424642669
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,2008,1811532.0703482158,1962200.956396998,1631566.665302661
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,486,Multiple myeloma,2,Percent,2008,0.0006882843624328531,0.0007650419246216403,0.0006132187425377566
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,486,Multiple myeloma,3,Rate,2008,26.764000926587542,28.990018490296652,24.10514969991998
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,487,Leukemia,1,Number,2008,11119535.765526071,12426474.59066159,9558824.76517107
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,487,Leukemia,2,Percent,2008,0.004224036754740677,0.004745497519219896,0.003623507708012636
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,487,Leukemia,3,Rate,2008,164.28263700269838,183.59165863111298,141.2243255638028
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,570,Bipolar disorder,1,Number,2008,6709389.207842882,9658074.278222512,4362167.447402
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,570,Bipolar disorder,2,Percent,2008,0.002540417605859127,0.0035863835534403147,0.0017039834621490183
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2008,99.1260943787906,142.6906612156809,64.44768796268416
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,571,Anxiety disorders,1,Number,2008,30829075.532368477,42166157.47955696,21313876.235402852
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2008,0.011663183573260363,0.015388328959089037,0.008461996277498086
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2008,455.4760137122726,622.9727291753485,314.8962210775774
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,572,Eating disorders,1,Number,2008,2899779.2290248447,4586309.163673019,1756239.01965398
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,572,Eating disorders,2,Percent,2008,0.0010957080185978868,0.001664521987888712,0.0006982937077737641
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,572,Eating disorders,3,Rate,2008,42.84202043279414,67.75921040280927,25.947088389273215
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2008,9964168.344132565,14014893.518304396,6757532.174154483
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2008,0.003784398551146781,0.005246647786171782,0.0026423738923872972
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2008,147.21296694668828,207.05933350538075,99.83736988755079
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2008,984141.320703687,1597036.4206680506,544574.7776867944
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2008,0.0003715685852659569,0.0005747048962498026,0.00021372780114415295
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2008,14.539935367604894,23.59499174328035,8.045675863637303
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,579,Conduct disorder,1,Number,2008,4542363.6130906055,7076331.680731866,2462543.323848579
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,579,Conduct disorder,2,Percent,2008,0.0017159345688519331,0.002582250027100372,0.0009792638521372108
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,579,Conduct disorder,3,Rate,2008,67.10994850137308,104.54738878762613,36.38219432051037
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2008,3742203.0426267013,6424948.792729348,1727818.9059830261
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2008,0.0014121726026952426,0.0023617822205655756,0.000666995913273597
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2008,55.288188014848295,94.92370477815037,25.52720294475171
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,585,Other mental disorders,1,Number,2008,7215096.878451062,10896585.234290972,4625004.810381836
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,585,Other mental disorders,2,Percent,2008,0.0027275880185860385,0.00388533629796637,0.001855240657621781
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,585,Other mental disorders,3,Rate,2008,106.59753845989823,160.98871341049156,68.3309089895037
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,587,Diabetes mellitus,1,Number,2008,49461253.04116088,58153184.63827291,42538806.97462165
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,587,Diabetes mellitus,2,Percent,2008,0.018740823529340925,0.020628668078858978,0.017117990384013647
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2008,730.7521869979101,859.1688289810814,628.4783404722474
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,588,Acute glomerulonephritis,1,Number,2008,359768.91754823085,428350.85952685674,250434.07342636737
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,588,Acute glomerulonephritis,2,Percent,2008,0.0001366824449447629,0.000167127971445137,9.344844933980804e-05
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,588,Acute glomerulonephritis,3,Rate,2008,5.315310614825252,6.328556357866547,3.6999719093816497
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,589,Chronic kidney disease,1,Number,2008,31770498.906162526,34204613.474191874,29423769.68321079
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2008,0.012060234335141808,0.012808623932286309,0.011271684523446103
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,589,Chronic kidney disease,3,Rate,2008,469.38482408386716,505.3470052787248,434.7136945324832
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,1,Number,2008,4773051.772490481,5134396.75571405,4354295.957553022
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,2,Percent,2008,0.0018128595351405096,0.0019802542608677413,0.001623101398681302
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,3,Rate,2008,70.51818963217691,75.856785412021,64.33139272007705
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,596,Urolithiasis,1,Number,2008,546072.6906061716,670685.2342879965,442344.0669420177
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,596,Urolithiasis,2,Percent,2008,0.00020698500116851008,0.0002473268448024146,0.0001709022866784843
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,596,Urolithiasis,3,Rate,2008,8.067806381456094,9.908861413909213,6.535295295782953
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,597,Benign prostatic hyperplasia,1,Number,2008,1500812.4233467167,2277341.2106432905,905613.3281188977
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,597,Benign prostatic hyperplasia,2,Percent,2008,0.0005669679011883424,0.0008322537950659603,0.0003592133424745598
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,597,Benign prostatic hyperplasia,3,Rate,2008,22.173355772478473,33.64597473568154,13.379744333339426
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,689,Road injuries,1,Number,2008,75133384.5867412,79039240.16591379,71750269.44150628
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,689,Road injuries,2,Percent,2008,0.02852723783707844,0.029883691361417608,0.027053673281392628
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,689,Road injuries,3,Rate,2008,1110.0382972025793,1167.7443262876725,1060.0553582505715
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,695,Other transport injuries,1,Number,2008,5158239.688078023,5460817.876512659,4876599.174588952
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,695,Other transport injuries,2,Percent,2008,0.001958416056064411,0.002062577773911167,0.0018471556229500844
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,695,Other transport injuries,3,Rate,2008,76.20904650324164,80.67940783340181,72.04802330781058
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,697,Falls,1,Number,2008,36948954.31840182,43897623.34094219,30992566.74978003
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,697,Falls,2,Percent,2008,0.013997744907473101,0.015685874227858686,0.012286991094812183
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,697,Falls,3,Rate,2008,545.8925424511295,648.5538130970706,457.89147141568014
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,698,Drowning,1,Number,2008,24011834.71335354,25790606.865432084,22487186.42992297
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,698,Drowning,2,Percent,2008,0.009120818658191731,0.00999593600616111,0.008294988927016807
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,698,Drowning,3,Rate,2008,354.75649426053377,381.0364924486242,332.230981884365
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,699,"Fire, heat, and hot substances",1,Number,2008,10229596.728156913,11735128.497547824,8585776.353922587
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,699,"Fire, heat, and hot substances",2,Percent,2008,0.003879604334512025,0.00426058200494068,0.0033587318537239216
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,699,"Fire, heat, and hot substances",3,Rate,2008,151.13446832789484,173.3775488289427,126.84827944982872
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,700,Poisonings,1,Number,2008,3944201.777090587,4445414.524239055,3034594.8510141084
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,700,Poisonings,2,Percent,2008,0.0014976112412017903,0.0016949897523860361,0.0011581240351002833
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,700,Poisonings,3,Rate,2008,58.27256483315212,65.67759985774343,44.83381814418966
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,704,Exposure to mechanical forces,1,Number,2008,11605453.516962662,14348581.711993866,9350242.048933232
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,704,Exposure to mechanical forces,2,Percent,2008,0.004397155570201858,0.005125514487674284,0.003615738807955405
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,704,Exposure to mechanical forces,3,Rate,2008,171.46170016286345,211.98932137105496,138.1426754500477
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,708,Adverse effects of medical treatment,1,Number,2008,5232151.294757625,6076502.009577672,4462101.692769358
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,708,Adverse effects of medical treatment,2,Percent,2008,0.001986994785052754,0.002311272181022667,0.0016807858504383003
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,708,Adverse effects of medical treatment,3,Rate,2008,77.30103396625022,89.77567004015908,65.92414001086438
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,709,Animal contact,1,Number,2008,6093011.685856786,6732578.097538533,4959026.832044225
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,709,Animal contact,2,Percent,2008,0.0023130240434093004,0.002532732550492965,0.0018976247546810283
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,709,Animal contact,3,Rate,2008,90.01958788101017,99.46869248978157,73.26582890817474
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,980,Bacterial skin diseases,1,Number,2008,1976208.2159718566,2200598.8520239564,1784491.3131212157
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,980,Bacterial skin diseases,2,Percent,2008,0.0007501791825957601,0.0008247758661265278,0.0006793654597970195
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,980,Bacterial skin diseases,3,Rate,2008,29.196965038125857,32.512165077649065,26.364494418629334
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,981,Blindness and vision loss,1,Number,2008,21093100.076219227,30718973.764674895,14204151.429284215
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,981,Blindness and vision loss,2,Percent,2008,0.007967077211165246,0.011004387621557619,0.005659037444296822
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,981,Blindness and vision loss,3,Rate,2008,311.634422169528,453.84934429758044,209.85547440055922
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,995,Maternal abortion and miscarriage,1,Number,2008,1701541.5096231624,1942967.5043499842,1503913.7673389036
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,995,Maternal abortion and miscarriage,2,Percent,2008,0.0006462378492712122,0.0007447779727136701,0.000565213615020439
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,995,Maternal abortion and miscarriage,3,Rate,2008,25.13897450980685,28.705858945547984,22.219175758135517
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1004,Pulmonary Arterial Hypertension,1,Number,2008,692971.5122560867,779152.3682863456,592918.0644722919
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1004,Pulmonary Arterial Hypertension,2,Percent,2008,0.0002632583524261002,0.0003029705103786355,0.00022040546415187922
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1004,Pulmonary Arterial Hypertension,3,Rate,2008,10.2381241269196,11.511380365880115,8.759910954199421
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1008,Eye cancer,1,Number,2008,446936.55223342933,529689.9168824665,336277.93347433314
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1008,Eye cancer,2,Percent,2008,0.00016976920907300046,0.00020516302747006617,0.00012986327220840388
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1008,Eye cancer,3,Rate,2008,6.603145753749762,7.825763428809373,4.968249290429599
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,1,Number,2008,1517050.3758942222,1898885.2930759592,1315011.3051782874
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,2,Percent,2008,0.0005761033993002013,0.0007212022173622572,0.0004951959533671425
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1011,Soft tissue and other extraosseous sarcomas,3,Rate,2008,22.413259103002407,28.054577986907685,19.42828634742276
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,1,Number,2008,2206084.923528671,2402110.0325171673,1780674.0719368118
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,2,Percent,2008,0.000838001438388692,0.0009432715599503158,0.0006790572010731728
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1012,Malignant neoplasm of bone and articular cartilage,3,Rate,2008,32.59321758852589,35.48933865890471,26.30809759945695
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2008,239744.91094620255,270650.22541631444,210383.00894932693
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,2,Percent,2008,9.106394827109547e-05,0.00010408507920363098,7.886729907565919e-05
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,3,Rate,2008,3.542047708531821,3.9986500942436884,3.1082480617501367
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,529,Appendicitis,1,Number,2021,1330162.7848715163,1566639.1661139256,1148501.1032772548
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,529,Appendicitis,2,Percent,2021,0.000461657489925401,0.0005310518604696533,0.00040678653873278214
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,529,Appendicitis,3,Rate,2021,16.855952764742486,19.852604571223647,14.553918187514133
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,1,Number,2021,6664762.311523442,7430251.354247947,5758628.061404465
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,2,Percent,2021,0.0023155070974464694,0.002606729879807819,0.0019973828220037786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,3,Rate,2021,84.456519148614,94.15687108511663,72.97389740318894
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2021,2344644.5369550446,2864460.1045095194,1964674.0649464922
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",2,Percent,2021,0.000812598800843137,0.0009477346476541287,0.0007084514762782873
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",3,Rate,2021,29.711564640445957,36.29871829767475,24.89654169662507
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2021,1510783.814759216,1750363.1847265202,1308507.793172639
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2021,0.0005238435673254268,0.0005843127456746911,0.0004693149012945569
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2021,19.144800101875177,22.180773284635443,16.581538594275028
