Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Marketing_authorisation_holder_extracted,Agency,Indications_and_usage,Origin,Referral,Disease_name(s),DRUG_CODE
anda091351,,telmisartan and hydrochlorothiazide,hydrochlorothiazide,lupin ltd,,tablet,oral,approved,authorised,07.08.2014,2014,no,,,,diseases of the circulatory system,,,yes,,,lupin,FDA,"1 indications and usage telmisartan and hydrochlorothiazide tablets are combination of an angiotensin ii receptor blocker (arb) and a thiazide diuretic indicated for the treatment of hypertension, alone or with other antihypertensive agents, to lower blood pressure. lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions ( 1 ) telmisartan and hydrochlorothiazide tablets are not indicated for initial therapy ( 1 ) telmisartan and hydrochlorothiazide tablets are indicated for the treatment of hypertension, to lower blood pressure. lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. these benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including the classes to which this drug principally belongs. there are no controlled trials demonstrating risk reduction with telmisartan and hydrochlorothiazide tablets. control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. many patients will require more than one drug to achieve blood pressure goals. for specific advice on goals and management, see published guidelines, such as those of the national high blood pressure education program's joint national committee on prevention, detection, evaluation, and treatment of high blood pressure (jnc). numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. the largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmhg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). these considerations may guide selection of therapy [see clinical studies ( 14 )]. telmisartan and hydrochlorothiazide tablets are not indicated for initial therapy for the treatment of hypertension [see dosage and administration ( 2.1 )]. telmisartan and hydrochlorothiazide tablets may be used alone or in combination with other antihypertensive agents.",fda,no,<hypertension>,
anda091370,,irbesartan and hydrochlorothiazide,hydrochlorothiazide,alembic,,tablet,oral,approved,authorised,15.10.2012,2012,no,,,,,,,yes,,,alembic,FDA,,fda,no,,
anda091519,,valsartan and hydrochlorothiazide,hydrochlorothiazide,watson labs teva,,tablet,oral,approved,discontinued,21.03.2013,2013,no,,,,,,,yes,,,watson,FDA,,fda,no,,
anda091524,,quinapril hydrochloride and hydrochlorothiazide,hydrochlorothiazide,apotex,,tablet,oral,approved,discontinued,12.03.2013,2013,no,,,,,,,yes,,,apotex,FDA,,fda,no,,
anda091539,,irbesartan and hydrochlorothiazide,hydrochlorothiazide,watson labs inc,,tablet,oral,approved,discontinued,22.10.2012,2012,no,,,,,,,yes,,,watson,FDA,,fda,no,,
anda091617,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,alembic pharms ltd,,tablet,oral,approved,authorised,17.02.2012,2012,no,,,,,,,yes,,,alembic,FDA,,fda,no,,
anda091629,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,aurobindo pharma,,tablet,oral,approved,authorised,06.10.2010,2010,no,,,,,,,yes,,,aurobindo,FDA,,fda,no,,
anda091648,,telmisartan and hydrochlorothiazide,hydrochlorothiazide,natco,,tablet,oral,approved,discontinued,25.02.2014,2014,no,,,,,,,yes,,,natco,FDA,,fda,no,,
anda091652,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,mylan,,tablet,oral,approved,discontinued,06.10.2010,2010,no,,,,,,,yes,,,mylan,FDA,,fda,no,,
anda091662,,hydrochlorothiazide,hydrochlorothiazide,chartwell molecular,,capsule,oral,approved,discontinued,27.01.2012,2012,no,,,,,,,yes,,,chartwell,FDA,,fda,no,,
anda200180,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,watson labs,,tablet,oral,approved,discontinued,12.01.2011,2011,no,,,,,,,yes,,,watson,FDA,,fda,no,,
anda200532,,olmesartan medoxomil and hydrochlorothiazide,hydrochlorothiazide,teva pharms usa,,tablet,oral,approved,discontinued,24.04.2017,2017,no,,,,,,,yes,,,teva,FDA,,fda,no,,
anda200645,,hydrochlorothiazide,hydrochlorothiazide,alembic pharms ltd,,capsule,oral,approved,discontinued,30.11.2010,2010,no,,,,diseases of the circulatory system; pregnancy and childbirth,,,yes,,,alembic,FDA,"indications and usage hydrochlorothiazide capsules, usp are indicated in the management of hypertension either as the sole therapeutic agent, or in combination with other antihypertensives. unlike potassium sparing combination diuretic products, hydrochlorothiazide may be used in those patients in whom the development of hyperkalemia cannot be risked, including patients taking ace inhibitors. usage in pregnancy: the routine use of diuretics in an otherwise healthy woman is inappropriate and exposes mother and fetus to unnecessary hazard. diuretics do not prevent development of toxemia of pregnancy, and there is no satisfactory evidence that they are useful in the treatment of developed toxemia. edema during pregnancy may arise from pathological causes or from the physiologic and mechanical consequences of pregnancy. diuretics are indicated in pregnancy when edema is due to pathologic causes, just as they are in the absence of pregnancy. dependent edema in pregnancy resulting from restriction of venous return by the expanded uterus is properly treated through elevation of the lower extremities and use of support hose; use of diuretics to lower intravascular volume in this case is illogical and unnecessary. there is hypervolemia during normal pregnancy which is harmful to neither the fetus nor the mother (in the absence of cardiovascular disease), but which is associated with edema, including generalized edema in the majority of pregnant women. if this edema produces discomfort, increased recumbency will often provide relief. in rare instances this edema may cause extreme discomfort which is not relieved by rest. in these cases a short course of diuretics may provide relief and may be appropriate.",fda,no,<hypertension>,
anda201192,,telmisartan and hydrochlorothiazide,hydrochlorothiazide,torrent,,tablet,oral,approved,discontinued,25.02.2014,2014,no,,,,,,,yes,,,torrent,FDA,,fda,no,,
anda201356,,quinapril hydrochloride and hydrochlorothiazide,hydrochlorothiazide,invagen pharms,,tablet,oral,approved,discontinued,20.04.2011,2011,no,,,,,,,yes,,,invagen,FDA,,fda,no,,
anda201407,,triamterene and hydrochlorothiazide,hydrochlorothiazide,lannett co inc,,capsule,oral,approved,authorised,09.12.2011,2011,no,,,,,,,yes,,,lannett,FDA,,fda,no,,
anda201505,,irbesartan and hydrochlorothiazide; irbesartan hydrochlorothiazide,hydrochlorothiazide,apotex inc,,tablet,oral,approved,discontinued,15.10.2012,2012,no,,,,,,,yes,,,apotex,FDA,,fda,no,,
anda201616,,hydrochlorothiazide; irbesartan,hydrochlorothiazide,cipla limited,,tablet,oral,conditional marketing authorisation,none (conditional marketing authorisation),28.09.2012,2012,no,,,,,,,yes,,,cipla,FDA,,fda,no,,
anda201662,,valsartan and hydrochlorothiazide,hydrochlorothiazide,alembic,,tablet,oral,approved,authorised,21.03.2013,2013,no,,,,,,,yes,,,alembic,FDA,,fda,no,,
anda201682,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,ipca labs ltd,,tablet,oral,approved,discontinued,01.03.2013,2013,no,,,,,,,yes,,,ipca,FDA,,fda,no,,
anda201845,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,jubilant cadista,,tablet,oral,approved,authorised,18.09.2012,2012,no,,,,,,,yes,,,jubilant,FDA,,fda,no,,
anda202150,,moexipril hydrochloride and hydrochlorothiazide,hydrochlorothiazide,heritage,,tablet,oral,approved,discontinued,07.03.2014,2014,no,,,,,,,yes,,,heritage,FDA,,fda,no,,
anda202289,,losartan potassium and hydrochlorothiazide,hydrochlorothiazide,macleods pharms ltd,,tablet,oral,approved,authorised,09.08.2012,2012,no,,,,,,,yes,,,macleods,FDA,,fda,no,,
anda202519,,valsartan and hydrochlorothiazide,hydrochlorothiazide,aurobindo pharma ltd,,tablet,oral,approved,authorised,21.03.2013,2013,no,,,,,,,yes,,,aurobindo,FDA,,fda,no,,
anda202544,,telmisartan and hydrochlorothiazide,hydrochlorothiazide,glenmark pharms ltd,,tablet,oral,approved,authorised,04.03.2019,2019,no,,,,diseases of the circulatory system,,,yes,,,glenmark,FDA,"1 indications and usage telmisartan and hydrochlorothiazide tablets are indicated for the treatment of hypertension, to lower blood pressure. lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. these benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including the classes to which this drug principally belongs. there are no controlled trials demonstrating risk reduction with telmisartan and hydrochlorothiazide tablets. control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. many patients will require more than one drug to achieve blood pressure goals. for specific advice on goals and management, see published guidelines, such as those of the national high blood pressure education program’s joint national committee on prevention, detection, evaluation, and treatment of high blood pressure (jnc). numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. the largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmhg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). these considerations may guide selection of therapy [see clinical studies ( 14 )]. telmisartan and hydrochlorothiazide tablets are not indicated for initial therapy for the treatment of hypertension [see dosage and administration ( 2.1 )]. telmisartan and hydrochlorothiazide tablets may be used alone or in combination with other antihypertensive agents. telmisartan and hydrochlorothiazide tablets are a combination of an angiotensin ii receptor blocker (arb) and a thiazide diuretic indicated for the treatment of hypertension, alone or with other antihypertensive agents, to lower blood pressure. lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions ( 1 ) telmisartan and hydrochlorothiazide tablets are not indicated for initial therapy ( 1 )",fda,no,<hypertension>,
anda202556,,hydrochlorothiazide,hydrochlorothiazide,accord hlthcare,,tablet,oral,approved,authorised,24.09.2012,2012,no,,,,,,,yes,,,accord,FDA,,fda,no,,
anda202870,,metoprolol tartrate and hydrochlorothiazide,hydrochlorothiazide,alembic,,tablet,oral,approved,authorised,06.11.2013,2013,no,,,,,,,yes,,,alembic,FDA,,fda,no,,
anda203000,,valsartan and hydrochlorothiazide,hydrochlorothiazide,zydus lifesciences,,tablet,oral,approved,discontinued,15.03.2019,2019,no,,,,other,,,yes,,,zydus,FDA,no indication found.,fda,no,not reported,
