Origin,Marketing authorisation Number,Drug name,Non proprietary name,Marketing authorisation holder/ applicant,Pharmaceutical form,Administration route,Decision,Decision date,Current status,Non-clinical abridge,Referral
FDA,ANDA071476,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,TEVA,CREAM,TOPICAL,Approved,10.08.1987,Discontinued,yes,No
FDA,ANDA071498,PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,WATSON LABS,TABLET,ORAL,Approved,18.12.1991,Discontinued,yes,No
FDA,ANDA071502,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,SUN PHARM INDUSTRIES,CAPSULE,ORAL,Approved,18.02.1988,Discontinued,yes,No
FDA,ANDA071522,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,QUANTUM PHARMICS,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA071529,THIOTHIXENE,THIOTHIXENE,EPIC PHARMA LLC,CAPSULE,ORAL,Approved,24.06.1987,Discontinued,yes,No
FDA,ANDA071539,NORETHIN 1/50M-21,MESTRANOL,HERITAGE PHARMA,TABLET,ORAL-21,Approved,12.04.1988,Discontinued,yes,No
FDA,ANDA071545,NORCEPT-E 1/35 21,ETHINYL ESTRADIOL,ORTHO MCNEIL PHARM,TABLET,ORAL-21,Approved,09.02.1989,Discontinued,yes,No
FDA,ANDA071548,ENULOSE,LACTULOSE,ACTAVIS MID ATLANTIC,SOLUTION,"ORAL, RECTAL",Approved,15.08.1988,Discontinued,yes,No
FDA,ANDA071555,NITROPRESS,SODIUM NITROPRUSSIDE,ABBOTT,INJECTABLE,INJECTION,Approved,16.11.1987,Discontinued,yes,No
FDA,ANDA071575,IBUPROFEN,IBUPROFEN,STRIDES PHARMA,TABLET,ORAL,Approved,08.05.1987,Discontinued,yes,No
FDA,ANDA071594,FUROSEMIDE,FUROSEMIDE,ANI PHARMS,TABLET,ORAL,Approved,09.02.1988,Discontinued,yes,No
FDA,ANDA071611,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,ACTAVIS LABS FL INC,TABLET,ORAL,Approved,29.02.1988,authorised,yes,No
FDA,ANDA071645,DROPERIDOL,DROPERIDOL,HOSPIRA,INJECTABLE,INJECTION,Approved,07.04.1988,Discontinued,yes,No
FDA,ANDA071681,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,SMITH AND NEPHEW,INJECTABLE,INJECTION,,,Discontinued,yes,No
FDA,ANDA071685,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,DAVA PHARMS INC,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA071724,HALOPERIDOL,HALOPERIDOL,ROYCE LABS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA071730,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,QUANTUM PHARMICS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA071747,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,AM THERAP,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA071749,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,AM THERAP,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA071774,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,WARNER CHILCOTT,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA071787,GEN-XENE,CLORAZEPATE DIPOTASSIUM,ALRA,TABLET,ORAL,Approved,26.04.1988,Discontinued,yes,No
FDA,ANDA071808,FLURAZEPAM HYDROCHLORIDE,FLURAZEPAM HYDROCHLORIDE,HALSEY,CAPSULE,ORAL,Approved,07.01.1988,Discontinued,yes,No
FDA,ANDA071809,FLURAZEPAM HYDROCHLORIDE,FLURAZEPAM HYDROCHLORIDE,HALSEY,CAPSULE,ORAL,Approved,07.01.1988,Discontinued,yes,No
FDA,ANDA071810,BUPIVACAINE HYDROCHLORIDE,BUPIVACAINE HYDROCHLORIDE,HOSPIRA,INJECTABLE,SPINAL,Approved,11.12.1987,authorised,yes,No
FDA,ANDA071822,METHYLDOPA AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,TEVA,TABLET,ORAL,Approved,08.04.1988,Discontinued,yes,No
FDA,NDA016235,TACE,CHLOROTRIANISENE,SANOFI AVENTIS US,CAPSULE,ORAL,,,Discontinued,no,No
FDA,NDA016245,VERCYTE,PIPOBROMAN,ABBOTT,TABLET,ORAL,Approved,01.07.1966,Discontinued,no,No
FDA,ANDA071882,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,COSETTE,LOTION,TOPICAL,Approved,06.06.1988,Discontinued,yes,No
FDA,NDA016267,DESFERAL,DEFEROXAMINE MESYLATE,NOVARTIS,INJECTABLE,INJECTION,Approved,01.04.1968,authorised,no,Yes
FDA,ANDA071949,KETAMINE HCL,KETAMINE HYDROCHLORIDE,QUAD PHARMS,Injectable,Injection,,,Discontinued,yes,No
FDA,ANDA071985,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,PAI HOLDINGS PHARM,SOLUTION,ORAL,,,Discontinued,yes,No
FDA,ANDA072011,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,CHARTWELL RX,TABLET,ORAL,Approved,17.06.1988,authorised,yes,No
FDA,ANDA072013,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,LEDERLE,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072023,PROMETA,METAPROTERENOL SULFATE,MURO,SYRUP,ORAL,,,Discontinued,yes,No
FDA,ANDA072024,METAPROTERENOL SULFATE,METAPROTERENOL SULFATE,STRIDES PHARMA,TABLET,ORAL,Approved,28.06.1988,Discontinued,yes,No
FDA,ANDA072040,IBUPROFEN,IBUPROFEN,IVAX SUB TEVA PHARMS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072068,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,IVAX SUB TEVA PHARMS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072074,NALBUPHINE HYDROCHLORIDE,NALBUPHINE HYDROCHLORIDE,IGI LABS INC,SOLUTION,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",,,Discontinued,yes,No
FDA,ANDA072087,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,IGI LABS INC,INJECTABLE,INJECTION,,,Discontinued,yes,No
FDA,ANDA072090,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,IGI LABS INC,INJECTABLE,INJECTION,,,Discontinued,yes,No
FDA,ANDA072092,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,IGI LABS INC,INJECTABLE,INJECTION,,,Discontinued,yes,No
FDA,ANDA072121,HALOPERIDOL,HALOPERIDOL,ROYCE LABS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072197,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,SANDOZ,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072214,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,QUANTUM PHARMICS,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA072218,ACEPHEN,ACETAMINOPHEN,COSETTE,SUPPOSITORY,RECTAL,Approved,27.03.1992,Discontinued,yes,No
FDA,ANDA072233,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,MARSAM PHARMS LLC,INJECTABLE,INJECTION,Approved,26.02.1993,Discontinued,yes,No
FDA,ANDA072255,MICRODERM,CHLORHEXIDINE GLUCONATE,J AND J,SOLUTION,TOPICAL,Approved,15.04.1991,Discontinued,yes,No
FDA,NDA016517,SODIUM IODIDE I 131,SODIUM IODIDE I-131,CURIUM,CAPSULE,ORAL,Approved,20.08.1971,Discontinued,no,No; Yes
FDA,ANDA072285,MAPROTILINE HYDROCHLORIDE,MAPROTILINE HYDROCHLORIDE,RISING,TABLET,ORAL,Approved,03.10.1988,Discontinued,yes,No
FDA,ANDA072293,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,WATSON LABS,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,NDA016619,SUBLIMAZE PRESERVATIVE FREE,FENTANYL CITRATE,RISING,INJECTABLE,INJECTION,Approved,19.02.1968,authorised,no,Yes
FDA,ANDA072369,FLURAZEPAM HYDROCHLORIDE,FLURAZEPAM HYDROCHLORIDE,CHARTWELL RX,CAPSULE,ORAL,Approved,30.03.1989,authorised,yes,No
FDA,ANDA072371,DIAZEPAM,DIAZEPAM,MARSAM PHARMS LLC,INJECTABLE,INJECTION,Approved,29.01.1993,Discontinued,yes,No
FDA,ANDA072386,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,PUREPAC PHARM,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA072410,INDOMETHACIN,INDOMETHACIN,INWOOD LABS,"CAPSULE, EXTENDED RELEASE",ORAL,Approved,15.03.1989,Discontinued,yes,No
FDA,ANDA072429,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,STRIDES PHARMA,TABLET,ORAL,Approved,19.07.1988,Discontinued,yes,No
FDA,ANDA072437,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,PAR PHARM,CAPSULE,ORAL,Approved,22.08.1988,Discontinued,yes,No
FDA,ANDA072485,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,WATSON LABS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072510,METHYLDOPA AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,DAVA PHARMS INC,TABLET,ORAL,Approved,02.06.1989,Discontinued,yes,No
FDA,ANDA072520,METAPROTERENOL SULFATE,METAPROTERENOL SULFATE,HERITAGE PHARMA,TABLET,ORAL,Approved,30.03.1990,Discontinued,yes,No
FDA,ANDA072542,LITHIUM CARBONATE,LITHIUM CARBONATE,USL PHARMA,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA072575,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,MYLAN,CAPSULE,ORAL,Approved,28.02.1989,authorised,yes,No
FDA,ANDA072652,ALBUTEROL SULFATE,ALBUTEROL SULFATE,NORVIUM BIOSCIENCE,SOLUTION,INHALATION,Approved,21.02.1992,Discontinued,yes,No
FDA,ANDA072707,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,DAVA PHARMS INC,CAPSULE,ORAL,Approved,15.03.1989,Discontinued,yes,No
FDA,ANDA072709,MINOXIDIL,MINOXIDIL,SUN PHARM INDUSTRIES,TABLET,ORAL,Approved,13.12.1995,authorised,yes,No
FDA,ANDA072711,SULINDAC,SULINDAC,EPIC PHARMA,TABLET,ORAL,Approved,25.03.1991,authorised,yes,No
FDA,ANDA072730,HALOPERIDOL,HALOPERIDOL,LEDERLE,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072731,HALOPERIDOL,HALOPERIDOL,LEDERLE,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA072784,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,AM THERAP,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA072848,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,BARR,CAPSULE,ORAL,Approved,20.03.1989,Discontinued,yes,No
FDA,ANDA072857,FLUOCINONIDE,FLUOCINONIDE,TARO,SOLUTION,TOPICAL,Approved,02.08.1989,Discontinued,yes,No
FDA,ANDA072902,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,SUN PHARM INDUSTRIES,TABLET,ORAL,Approved,21.12.1990,Discontinued,yes,No
FDA,ANDA072922,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,PLIVA,"TABLET, EXTENDED RELEASE",ORAL,Approved,01.03.1996,Discontinued,yes,No
FDA,ANDA072934,FLUOCINONIDE,FLUOCINONIDE,FOUGERA PHARMS INC,SOLUTION,TOPICAL,Approved,27.02.1995,authorised,yes,No
FDA,ANDA072987,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,WATSON LABS TEVA,CAPSULE,ORAL,Approved,29.03.1991,Discontinued,yes,No
FDA,ANDA072992,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,PUREPAC PHARM,CAPSULE,ORAL,,,Discontinued,yes,No
FDA,ANDA073006,CINOXACIN,CINOXACIN,TEVA,CAPSULE,ORAL,Approved,28.02.1992,Discontinued,yes,No
FDA,ANDA073030,FLUOCINONIDE,FLUOCINONIDE,FOUGERA PHARMS INC,CREAM,TOPICAL,Approved,17.10.1994,authorised,yes,No
FDA,ANDA073054,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,PUREPAC PHARM,CAPSULE,ORAL,Approved,28.12.1990,Discontinued,yes,No
FDA,ANDA073079,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,ALLIED,SOLUTION,ORAL,Approved,30.04.1992,Discontinued,yes,No
FDA,ANDA073144,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,RISING,TABLET,ORAL,Approved,31.05.1991,Discontinued,yes,No
FDA,ANDA073192,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,TEVA,CAPSULE,ORAL,Approved,30.04.1992,authorised,yes,No
FDA,ANDA073249,GYNIX,CLOTRIMAZOLE,TEVA PHARMS,TABLET,VAGINAL,Approved,13.02.1998,Discontinued,yes,No
FDA,ANDA073288,METOPROLOL TARTRATE,METOPROLOL TARTRATE,CHARTWELL RX,TABLET,ORAL,Approved,25.03.1994,Discontinued,yes,No
FDA,NDA016715,ORTHO-NOVUM 1/80 21; ORTHO-NOVUM 1/80 28,MESTRANOL,ORTHO MCNEIL PHARM,TABLET,ORAL-21; ORAL-28,,,Discontinued,no,No
FDA,ANDA073317,ATENOLOL,ATENOLOL,APOTHECON,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA073340,PROMETA,METAPROTERENOL SULFATE,MURO,SOLUTION,INHALATION,Approved,30.03.1992,Discontinued,yes,No
FDA,ANDA073416,E-Z SCRUB,CHLORHEXIDINE GLUCONATE,BECTON DICKINSON,SPONGE,TOPICAL,Approved,14.03.2000,Discontinued,yes,No
FDA,ANDA073458,CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,PLD ACQUISITIONS LLC,TABLET,ORAL,Approved,31.10.1993,Discontinued,yes,No
FDA,ANDA073478,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,TEVA,SOLUTION,ORAL,Approved,23.06.1995,Discontinued,yes,No
FDA,ANDA073484,VALPROIC ACID,VALPROIC ACID,BIONPHARMA,CAPSULE,ORAL,Approved,29.06.1993,authorised,yes,No
FDA,NDA016727,PROLIXIN DECANOATE,FLUPHENAZINE DECANOATE,BRISTOL MYERS SQUIBB,INJECTABLE,INJECTION,Approved,20.06.1972,Discontinued,no,Yes
FDA,ANDA073515,KETOPROFEN,KETOPROFEN,TEVA,CAPSULE,ORAL,Approved,22.12.1992,Discontinued,yes,No
FDA,ANDA073517,KETOPROFEN,KETOPROFEN,TEVA,CAPSULE,ORAL,Approved,22.12.1992,Discontinued,yes,No
FDA,ANDA073548,DESONIDE,DESONIDE,TARO,CREAM,TOPICAL,Approved,30.06.1992,authorised,yes,No
FDA,ANDA073568,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,IVAX SUB TEVA PHARMS,"TABLET, EXTENDED RELEASE",ORAL,Approved,31.07.1992,Discontinued,yes,No
FDA,ANDA073594,LEVORA 0.15/30-28,ETHINYL ESTRADIOL,DR REDDYS LABS SA,TABLET,ORAL-28,Approved,13.12.1993,authorised,yes,No
FDA,ANDA073637,PIROXICAM,PIROXICAM,TEVA,CAPSULE,ORAL,Approved,28.01.1994,Discontinued,yes,No
FDA,ANDA073644,VIVACTIL,PROTRIPTYLINE HYDROCHLORIDE,CHARTWELL RX,TABLET,ORAL,Approved,24.08.1995,Discontinued,yes,No
FDA,ANDA073683,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,SANDOZ,TABLET,ORAL,Approved,26.02.1993,Discontinued,yes,No
FDA,ANDA073685,ACILAC,LACTULOSE,NOSTRUM LABS,SOLUTION,"ORAL, RECTAL",Approved,28.05.1993,Discontinued,yes,No
FDA,ANDA073686,LAXILOSE,LACTULOSE,NOSTRUM LABS,SOLUTION,ORAL,Approved,28.05.1993,Discontinued,yes,No
FDA,ANDA073696,NITROFURANTOIN,"NITROFURANTOIN, MACROCRYSTALLINE",WATSON LABS,CAPSULE,ORAL,Approved,31.12.1992,Discontinued,yes,No
FDA,NDA016741,SORBITOL 3.3% IN PLASTIC CONTAINER,SORBITOL,B BRAUN,SOLUTION,IRRIGATION,Approved,16.02.1978,authorised,no,No
FDA,NDA016750,CORTROSYN,COSYNTROPIN,AMPHASTAR PHARMS INC,INJECTABLE,INJECTION,Approved,22.04.1970,authorised,no,Yes
FDA,ANDA074046,ALPRAZOLAM,ALPRAZOLAM,NORVIUM BIOSCIENCE,TABLET,ORAL,Approved,19.10.1993,Discontinued,yes,No
FDA,NDA016755,DIAPID,LYPRESSIN,NOVARTIS,SOLUTION,NASAL,,,Discontinued,no,No
FDA,ANDA074110,NAPROXEN,NAPROXEN,HAMILTON PHARMS,TABLET,ORAL,Approved,30.10.1992,Discontinued,yes,No
FDA,ANDA074156,GEMFIBROZIL,GEMFIBROZIL,WATSON LABS,TABLET,ORAL,,,Discontinued,yes,No
FDA,ANDA074164,MICONAZOLE 7,MICONAZOLE NITRATE,P AND L,CREAM,VAGINAL,Approved,29.03.1996,authorised,yes,No
FDA,ANDA074182,NAPROXEN,NAPROXEN,PLIVA,TABLET,ORAL,Approved,27.06.1996,Discontinued,yes,No
FDA,ANDA074195,NAPROXEN SODIUM,NAPROXEN SODIUM,WATSON LABS,TABLET,ORAL,Approved,21.12.1993,Discontinued,yes,No
FDA,ANDA074216,NAPROXEN,NAPROXEN,TEVA,TABLET,ORAL,Approved,11.04.1996,Discontinued,yes,No
FDA,ANDA074226,GLIPIZIDE,GLIPIZIDE,AUROBINDO PHARMA USA,TABLET,ORAL,Approved,10.05.1994,authorised,yes,No
FDA,ANDA074246,CIMETIDINE,CIMETIDINE,MYLAN,TABLET,ORAL,Approved,17.05.1994,authorised,yes,No
FDA,ANDA074288,ACEBUTOLOL HYDROCHLORIDE,ACEBUTOLOL HYDROCHLORIDE,NORVIUM BIOSCIENCE,CAPSULE,ORAL,Approved,24.04.1995,Discontinued,yes,No
FDA,ANDA074290,ETOPOSIDE,ETOPOSIDE,HIKMA,INJECTABLE,INJECTION,Approved,17.07.1995,authorised,yes,No
FDA,ANDA074294,ALPRAZOLAM,ALPRAZOLAM,IVAX SUB TEVA PHARMS,TABLET,ORAL,Approved,29.07.1994,Discontinued,yes,No
FDA,ANDA074304,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,ACTAVIS MID ATLANTIC,"OINTMENT, AUGMENTED",TOPICAL,Approved,31.08.1995,authorised,yes,No
FDA,ANDA074333,METOPROLOL TARTRATE,METOPROLOL TARTRATE,TEVA PHARMS,TABLET,ORAL,Approved,27.01.1994,Discontinued,yes,No
FDA,ANDA074337,FUROSEMIDE,FUROSEMIDE,HOSPIRA,INJECTABLE,INJECTION,Approved,31.10.1994,Discontinued,yes,No
FDA,ANDA074345,CIMETIDINE HYDROCHLORIDE,CIMETIDINE HYDROCHLORIDE,HOSPIRA,INJECTABLE,INJECTION,Approved,31.01.1995,Discontinued,yes,No
FDA,ANDA074348,CHOLESTYRAMINE LIGHT,CHOLESTYRAMINE,TEVA,POWDER,ORAL,Approved,28.05.1998,Discontinued,yes,No
FDA,ANDA074349,CIMETIDINE,CIMETIDINE,WATSON LABS INC,TABLET,ORAL,Approved,30.08.1996,Discontinued,yes,No
FDA,ANDA074351,ETOPOSIDE,ETOPOSIDE,HOSPIRA,INJECTABLE,INJECTION,Approved,30.08.1995,Discontinued,yes,No
FDA,ANDA074357,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,TEVA,TABLET,ORAL,Approved,30.04.1997,Discontinued,yes,No
FDA,ANDA074386,CAPTOPRIL,CAPTOPRIL,WATSON LABS,TABLET,ORAL,Approved,23.05.1996,Discontinued,yes,No
FDA,ANDA074403,DOPAMINE HYDROCHLORIDE,DOPAMINE HYDROCHLORIDE,HOSPIRA,INJECTABLE,INJECTION,Approved,23.05.1996,Discontinued,yes,No
FDA,ANDA074414,MICONAZOLE NITRATE,MICONAZOLE NITRATE,COSETTE,SUPPOSITORY,VAGINAL,Approved,30.04.1997,Discontinued,yes,No
FDA,ANDA074424,CIMETIDINE,CIMETIDINE,IVAX SUB TEVA PHARMS,TABLET,ORAL,Approved,28.07.1995,Discontinued,yes,No
FDA,ANDA074430,DESIPRAMINE HYDROCHLORIDE,DESIPRAMINE HYDROCHLORIDE,ACTAVIS TOTOWA,TABLET,ORAL,Approved,09.02.1996,authorised,yes,No
FDA,ANDA074437,PINDOLOL,PINDOLOL,WATSON LABS,TABLET,ORAL,Approved,27.02.1995,Discontinued,yes,No
FDA,ANDA074450,MEXILETINE HYDROCHLORIDE,MEXILETINE HYDROCHLORIDE,ANI PHARMS,CAPSULE,ORAL,Approved,16.05.1996,authorised,yes,No
FDA,ANDA074452,GEMFIBROZIL,GEMFIBROZIL,NORVIUM BIOSCIENCE,TABLET,ORAL,Approved,16.02.1995,Discontinued,yes,No
FDA,ANDA074473,TOLMETIN SODIUM,TOLMETIN SODIUM,RISING,TABLET,ORAL,Approved,30.08.1994,authorised,yes,No
FDA,ANDA074502,ISOFLURANE,ISOFLURANE,PIRAMAL PHARMA,LIQUID,INHALATION,Approved,27.06.1995,authorised,yes,No
FDA,ANDA074520,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,LANNETT CO INC,SYRUP,ORAL,Approved,29.03.1996,authorised,yes,No
FDA,ANDA074533,IBUPROFEN,IBUPROFEN,SANDOZ,TABLET,ORAL,Approved,15.12.1995,Discontinued,yes,No
FDA,ANDA074549,KETAMINE HYDROCHLORIDE,KETAMINE HYDROCHLORIDE,HOSPIRA,INJECTABLE,INJECTION,Approved,27.06.1996,authorised,yes,No
FDA,ANDA074579,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,PERRIGO NEW YORK,CREAM,TOPICAL,Approved,26.11.1997,Discontinued,yes,No
FDA,ANDA074629,IOPAMIDOL,IOPAMIDOL,BAXTER HLTHCARE,INJECTABLE,INJECTION,Approved,06.11.1996,Discontinued,yes,No
FDA,ANDA074632,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,HOSPIRA,INJECTABLE,INJECTION,Approved,23.12.1996,Discontinued,yes,No
FDA,ANDA074635,NAPROXEN SODIUM,NAPROXEN SODIUM,CONTRACT PHARMACAL,TABLET,ORAL,Approved,13.01.1997,authorised,yes,No
FDA,NDA016862,DARVON-N,PROPOXYPHENE NAPSYLATE,XANODYNE PHARM,TABLET,ORAL,Approved,09.09.1971,Discontinued,no,No
FDA,ANDA074688,VECURONIUM BROMIDE,VECURONIUM BROMIDE,MEITHEAL,INJECTABLE,INJECTION,Approved,25.08.1999,authorised,yes,No
FDA,ANDA074698,BACLOFEN,BACLOFEN,WATSON LABS,TABLET,ORAL,Approved,20.08.1996,Discontinued,yes,No
FDA,ANDA074706,CROMOLYN SODIUM,CROMOLYN SODIUM,SCIEGEN PHARMS INC,SOLUTION/DROPS,OPHTHALMIC,Approved,29.04.1998,Discontinued,yes,No
FDA,ANDA074735,CISPLATIN,CISPLATIN,FRESENIUS KABI USA,INJECTABLE,INJECTION,Approved,16.07.1999,authorised,yes,No
FDA,NDA016891,TALWIN COMPOUND,ASPIRIN,SANOFI AVENTIS US,TABLET,ORAL,Approved,12.11.1975,Discontinued,no,Yes
FDA,ANDA074741,ATRACURIUM BESYLATE PRESERVATIVE FREE,ATRACURIUM BESYLATE,HOSPIRA,INJECTABLE,INJECTION,Approved,28.03.1997,Discontinued,yes,No
FDA,ANDA074747,TIMOLOL MALEATE,TIMOLOL MALEATE,PACIFIC PHARMA,SOLUTION/DROPS,OPHTHALMIC,Approved,25.03.1997,authorised,yes,No
FDA,ANDA074749,ALBUTEROL SULFATE,ALBUTEROL SULFATE,HIKMA,SYRUP,ORAL,Approved,30.01.1998,Discontinued,yes,No
FDA,ANDA074759,AMINOCAPROIC ACID,AMINOCAPROIC ACID,EPIC PHARMA LLC,SOLUTION,ORAL,Approved,02.09.1998,Discontinued,yes,No
FDA,ANDA074823,TERAZOSIN HYDROCHLORIDE,TERAZOSIN HYDROCHLORIDE,APNAR PHARMA LP,CAPSULE,ORAL,Approved,30.03.1998,authorised,yes,No
FDA,ANDA074830,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,BAUSCH,"SPRAY, METERED",NASAL,Approved,25.01.1999,authorised,yes,No
FDA,ANDA074832,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,CAPTOPRIL,WATSON LABS,TABLET,ORAL,Approved,29.12.1997,Discontinued,yes,No
FDA,ANDA074848,PROPOFOL,PROPOFOL,HIKMA,INJECTABLE,INJECTION,Approved,19.04.2005,authorised,yes,No
FDA,ANDA074850,LEVOBUNOLOL HYDROCHLORIDE,LEVOBUNOLOL HYDROCHLORIDE,CHARTWELL RX,SOLUTION/DROPS,OPHTHALMIC,Approved,28.10.1996,Discontinued,yes,No
FDA,ANDA074864,RANITIDINE HYDROCHLORIDE,RANITIDINE HYDROCHLORIDE,WATSON LABS,TABLET,ORAL,Approved,20.10.1997,Discontinued,yes,No
FDA,ANDA074865,MEXILETINE HYDROCHLORIDE,MEXILETINE HYDROCHLORIDE,WATSON LABS,CAPSULE,ORAL,Approved,13.04.1998,Discontinued,yes,No
FDA,ANDA074868,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,PHARMOBEDIENT CNSLTG,SYRUP,ORAL,Approved,12.02.1997,Discontinued,yes,No
FDA,ANDA074869,CLONAZEPAM,CLONAZEPAM,ACTAVIS ELIZABETH,TABLET,ORAL,Approved,31.10.1996,authorised,yes,No
FDA,ANDA074888,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,MEITHEAL,INJECTABLE,INJECTION,Approved,15.10.1997,authorised,yes,No
FDA,ANDA074892,ETODOLAC,ETODOLAC,WATSON LABS,TABLET,ORAL,Approved,16.04.1997,Discontinued,yes,No
FDA,ANDA074898,IOPAMIDOL-200; IOPAMIDOL-250; IOPAMIDOL-300; IOPAMIDOL-370,IOPAMIDOL,HOSPIRA,INJECTABLE,INJECTION,Approved,30.12.1997,Discontinued,yes,No
FDA,ANDA074901,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,HIKMA,INJECTABLE,INJECTION,Approved,18.07.1997,authorised,yes,No
FDA,NDA016932,VALISONE,BETAMETHASONE VALERATE,SCHERING,LOTION,TOPICAL,Approved,10.01.1973,Discontinued,no,No
FDA,ANDA074911,PHRENILIN WITH CAFFEINE AND CODEINE,ACETAMINOPHEN,VALEANT,CAPSULE,ORAL,Approved,22.08.2001,Discontinued,yes,No
