Generic Name;Trade Name;Date Designated;Orphan Designation;Orphan Designation Status;Date Designation Withdrawn or Revoked;FDA Orphan Approval Status;Approved Labeled Indication;Marketing Approval Date;Exclusivity End Date;Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present);Sponsor Company;Sponsor Address 1;Sponsor Address 2;Sponsor City;Sponsor State;Sponsor Zip;Sponsor Country;CF Grid Key
Brilliant Blue G Ophthalmic Solution 0.025%;DORC ILM-Blue;07/31/2012;For use as an aid in ophthalmic surgery by selectively staining the internal limiting membrane;Designated/Approved;;;TissueBlue (Brilliant Blue G Ophthalmic Solution) 0.025% is indicated to selectively stain the internal limiting membrane (ILM).;12/20/2019;12/20/2026;Indicated to selectively stain the internal limiting membrane (ILM);Dutch Ophthalmic Research Center International BV;P.O. Box 43;;Zuidland;;' ' ;Netherlands;341811
brincidofovir;Tembexa;06.05.18;Treatment of smallpox;Designated/Approved;;;Treatment of human smallpox disease caused by variola virus in adult and pediatric patients, including neonates;06.04.21;06.04.28;Treatment of human smallpox disease caused by variola virus in adult and pediatric patients, including neonates;Emergent BioDefense Operations Lansing LLC;3500 North Martin Luther King Jr. Blvd.;;Lansing;Michigan;' 48906 ' ;United States;640518
budesonide;Tarpeyo;05/17/2010;To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.;Designated/Approved;;;to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) > or = 1.5 g/g;12/15/2021;12/15/2028;to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) > or = 1.5 g/g;Calliditas Therapeutics AB;Kungsbron 1;;Stockholm;;' SE-111 22 ' ;Sweden;305710
budesonide;Tarpeyo;05/17/2010;To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.;Designated/Approved;;;to reduce the loss of kidney function in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression;12/20/2023;12/20/2030;to reduce the loss of kidney function in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression, excluding the use provided for in the indication approved on December 15, 2021;Calliditas Therapeutics AB;Kungsbron 1;;Stockholm;;' SE-111 22 ' ;Sweden;305710
budesonide;Eohilia;12/20/2006;Treatment of patients with eosinophilic esophagitis;Designated/Approved;;;treatment for 12 weeks in adult and pediatric patients 11 years of age and older with eosinophilic esophagitis (EoE);02.09.24;02.09.31;treatment of adult and pediatric patients 11 years of age and older with eosinophilic esophagitis (EoE);Takeda Pharmaceuticals U.S.A., Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;227406
Buffered intrathecal electrolyte/dextrose injection;Elliotts B Solution;08/24/1994;For use as a diluent in the intrathecal administration of methotrexate and cytarabine for the prevention or treatment meningeal leukemia and lymphocytic lymphoma;Designated/Approved;;;For the intrathecal administration of methotrexate and cytarabine for the prevention or treatment of meningeal leukemia and lymphocytic lymphoma.;09/27/1996;09/27/2003;;Lukare Medical, LLC;4 Julia Court;P. O. Box 782;Scotch Plains;New Jersey;' 07076 ' ;United States;83994
buprenorphine in combination with naloxone;Suboxone;10/27/1994;Treatment of opiate addiction in opiate users;Designated/Approved;;;Treatment of opioid dependence in patients 16 years of age or older;10.08.02;10.08.09;;Indivior, Inc.;10710 Midlothian Turnpike;Suite 430;Richmond;Virginia;' 23235 ' ;United States;79093
burosumab-twza;Crysvita;06/15/2017;Treatment of tumor-induced osteomalacia (TIO) syndrome;Designated/Approved;;;Crysvita (burosumab-twza) is indicated for the treatment of FGF23-related hypophosphatemia in tumor-induced osteomalacia (TIO) associated with phosphaturic mesenchymal tumors that cannot be curatively resected or localized.;06/18/2020;06/18/2027;For the treatment of FGF23-related hypophosphatemia in tumor-induced osteomalacia (TIO) associated with phosphaturic mesenchymal tumors that cannot be curatively resected or localized in adult and pediatric patients 2 years of age and older;Kyowa Kirin, Inc.;135 US Highway 202 206;Suite 6;Bedminster Township;New Jersey;' 07921 ' ;United States;576217
burosumab-twza;Crysvita;12/14/2009;Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets);Designated/Approved;;;CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 6 months of age and older.;09/27/2019;09/27/2026;For the treatment of X-linked hypophosphatemia (XLH) in pediatric patients 6 months of age to less than 1 year of age;Kyowa Kirin, Inc.;135 US Highway 202/206;Suite 6;Bedminster;New Jersey;' 07921 ' ;United States;296109
burosumab-twza;Crysvita;12/14/2009;Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets);Designated/Approved;;;CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 1 year of age and older;04/17/2018;04/17/2025;CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 1 year of age and older;Kyowa Kirin, Inc.;135 US Highway 202/206;Suite 6;Bedminster;New Jersey;' 07921 ' ;United States;296109
Busulfan;Busulfex;07/28/1994;As preparative therapy in the treatment of malignancies with bone marrow transplantation.;Designated/Approved;;;For use in combination with cyclophosphamide as a conditioning regimen prior to allogeneic hematopoietic progenitor cell transplantation for chronic myelogenous leukemia.;02.04.99;02.04.06;;Otsuka Pharmaceutical Company, Ltd;2-9, Kanda-Tsukasamachi;;Tokyo;;' ' ;Japan;83094
C1 esterase inhibitor (human);Berinert;10/16/1992;Prevention and/or treatment of acute attacks of hereditary angioedema.;Designated/Approved;;;Treatment of acute attacks of hereditary angioedema.;10.08.09;10.08.16;;CSL Behring LLC;1020 First Avenue;PO Box 61501;King of Prussia;Pennsylvania;' 19406 ' ;United States;67592
C1 esterase inhibitor (human);Cinryze;07/16/2004;Treatment of angioedema;Designated/Approved;;;CINRYZE is a C1 esterase inhibitor indicated for routine prophylaxis against angioedema attacks in adults, adolescents and pediatric patients (6 years old and above) with Hereditary Angioedema (HAE).;06/20/2018;06/20/2025;CINRYZE (C1 esterase inhibitor [human]) is indicated for routine prophylaxis against angioedema attacks in pediatric patients ages 6-11 with Hereditary Angioedema (HAE).;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;185804
C1 esterase inhibitor (human);Cinryze;07/16/2004;Treatment of angioedema;Designated/Approved;;;Routine prophylaxis against angioedema attacks in patients with Hereditary Angioedema (HAE);10.10.08;10.10.15;;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;185804
C1 esterase inhibitor subcutaneous (human);Haegarda;10/16/1992;Prevention and/or treatment of acute attacks of hereditary angioedema.;Designated/Approved;;;HAEGARDA is a plasma-derived concentrate of C1 Esterase Inhibitor (Human) (C1-INH) indicated for routine prophylaxis to prevent Hereditary Angioedema (HAE) attacks in patients 6 years of age and older;09/24/2020;;;CSL Behring LLC;1020 First Avenue;PO Box 61501;King of Prussia;Pennsylvania;' 19406 ' ;United States;67592
C1 esterase inhibitor subcutaneous (human);Haegarda;10/16/1992;Prevention and/or treatment of acute attacks of hereditary angioedema.;Designated/Approved;;;For routine prophylaxis to prevent Hereditary Angioedema (HAE) attacks in adolescent and adult patients.;06/22/2017;06/22/2024;For routine prophylaxis to prevent Hereditary Angioedema (HAE) attacks in adolescent and adult patients.;CSL Behring LLC;1020 First Avenue;PO Box 61501;King of Prussia;Pennsylvania;' 19406 ' ;United States;67592
C1-esterase inhibitor (recombinant);RUCONEST;02/23/1999;Treatment of (acute attacks of) angioedema caused by hereditary or acquired C1-esterase inhibitor deficiency.;Designated/Approved;;;Treatment of acute attacks of hereditary angioedema (HAE) in adult and adolescent patients.;07/16/2014;07/16/2021;Treatment of acute attacks of hereditary angioedema (HAE) in adult and adolescent patients.;Pharming Group N.V.;P. O. Box 451 Darwinweg 24;;Leiden;;' ' ;Netherlands;123599
cabozantinib;Cometriq;11/29/2010;Treatment of follicular, medullary and anaplastic thyroid carcinoma and metastatic or locally advanced papillary thyroid cancer.;Designated/Approved;;;Treatment of progressive, metastatic medullary thyroid cancer (MTC).;11/29/2012;11/29/2019;;Exelixis, Inc.;1851 Harbor Bay Parkway;;Alameda;California;' 94502 ' ;United States;297109
cabozantinib;CABOMETYX;03.02.17;Treatment of hepatocellular carcinoma.;Designated/Approved;;;CABOMETYX is indicated for the treatment of patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib.;01/14/2019;01/14/2026;CABOMETYX is indicated for the treatment of patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib.;Exelixis, Inc.;1851 Harbor Bay Parkway;;Alameda;California;' 94502 ' ;United States;552916
cabozantinib;Cabometyx;11/29/2010;Treatment of follicular, medullary and anaplastic thyroid carcinoma and metastatic or locally advanced papillary thyroid cancer.;Designated/Approved;;;Treatment of adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible;09/17/2021;09/17/2028;Treatment of adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible;Exelixis, Inc.;1851 Harbor Bay Parkway;;Alameda;California;' 94502 ' ;United States;297109
cabozantinib;Cabometyx;06.05.24;treatment of pancreatic neuroendocrine tumors;Designated/Approved;;;treatment of adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET);03/26/2025;;;Exelixis, Inc.;1851 Harbor Bay Parkway;;Alameda;California;' 94502 ' ;United States;1004024
Caffeine;Cafcit;09/20/1988;Treatment of apnea of prematurity.;Designated/Approved;;;Short term treatment of apnea of prematurity in infants between 28 and less than 33 weeks gestational age.;09/21/1999;09/21/2006;;O.P.R. Development, L.P.;1501 Wakarusa Drive;;Lawrence;Kansas;' 66047 ' ;United States;31288
Calcitonin-human for injection;Cibacalcin;01/20/1987;Treatment of symptomatic Paget's disease (osteitis deformans).;Designated/Approved;;;;10/31/1986;10/31/1993;;Novartis Pharmaceutical Corporation;59 Route 10;;East Hanover;New Jersey;' 07936 ' ;United States;13186
Calcium acetate;Phos-Lo;12/22/1988;Treatment of hyperphosphatemia in end stage renal failure.;Designated/Approved;;;;12.10.90;12.10.97;;Fresenius Medical Care North America;920 Winter Street;;Waltham;Massachusetts;' 02451 ' ;United States;31588
calcium, magnesium, potassium, and sodium oxybates;Xywav;07/31/2019;Treatment of idiopathic hypersomnia;Designated/Approved;;;Treatment of idiopathic hypersomnia (IH) in adults;08.12.21;08.12.28;Treatment of idiopathic hypersomnia (IH) in adults;Jazz Pharmaceuticals Ireland Limited;5th Floor Waterloo Exchange;Waterloo Road;Dublin;;' ' ;Ireland;694619
calcium, magnesium, potassium, and sodium oxybates;Xywav;11.07.94;Treatment of narcolepsy.;Designated/Approved;;;XYWAV is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy.;07/21/2020;07/21/2027;XYWAV is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy.;Jazz Pharmaceuticals Ireland Limited;5th Floor Waterloo Exchange;Waterloo Road;Dublin 4;;' D04 E5W7 ' ;Ireland;85894
calfactant;Infasurf;06.07.85;Treatment and prevention of respiratory failure due to pulmonary surfactant deficiency in preterm infants.;Designated/Approved;;;Treatment and prevention of respiratory failure due to pulmonary surfactant deficiency in preterm infants.;07.01.98;;;ONY Biotech Inc.;1576 Sweet Home Road;;Amherst;New York;' 14228 ' ;United States;6285
canakinumab;ILARIS;12.05.13;Treatment of familial mediterranean fever;Designated/Approved;;;Indicated for treatment of Familial Mediterranean Fever (FMF) in adult and pediatric patients;09/23/2016;09/23/2023;Indicated for treatment of Familial Mediterranean Fever (FMF) in adult and pediatric patients;Novartis Pharmaceuticals Corporation;One Health Plaza;;East Hanover;New Jersey;' 07936 ' ;United States;412813
