ApplNo	SubmissionType	SubmissionNo	SubmissionPropertyTypeCode	SubmissionPropertyTypeID
087355	SUPPL     	33	Null	15
087361	ORIG      	1	Null	0
087361	SUPPL     	2	Null	0
087361	SUPPL     	4	Null	0
087361	SUPPL     	6	Null	0
087361	SUPPL     	7	Null	0
087361	SUPPL     	9	Null	0
087361	SUPPL     	11	Null	0
087361	SUPPL     	12	Null	0
087361	SUPPL     	14	Null	0
087361	SUPPL     	15	Null	0
087361	SUPPL     	16	Null	0
087361	SUPPL     	17	Null	0
087361	SUPPL     	18	Null	0
087361	SUPPL     	19	Null	0
087361	SUPPL     	20	Null	0
087361	SUPPL     	21	Null	0
087361	SUPPL     	22	Null	0
087361	SUPPL     	23	Null	0
087361	SUPPL     	24	Null	0
087364	ORIG      	1	Null	0
087364	SUPPL     	2	Null	0
087364	SUPPL     	3	Null	0
087364	SUPPL     	5	Null	0
087371	ORIG      	1	Null	29
087378	SUPPL     	3	Null	0
087378	SUPPL     	4	Null	0
087378	SUPPL     	5	Null	0
087378	SUPPL     	6	Null	0
087378	SUPPL     	10	Null	0
087378	SUPPL     	12	Null	0
087380	SUPPL     	2	Null	0
087380	SUPPL     	3	Null	0
087380	SUPPL     	5	Null	0
087380	SUPPL     	6	Null	0
087380	SUPPL     	7	Null	0
087380	SUPPL     	9	Null	0
087380	SUPPL     	10	Null	0
087380	SUPPL     	11	Null	0
087380	SUPPL     	12	Null	0
087380	SUPPL     	13	Null	0
087380	SUPPL     	14	Null	0
087380	SUPPL     	15	Null	0
087380	SUPPL     	16	Null	0
087380	SUPPL     	19	Null	0
087380	SUPPL     	20	Null	0
087380	SUPPL     	21	Null	0
087380	SUPPL     	24	Null	0
087380	SUPPL     	25	Null	0
087381	SUPPL     	2	Null	0
087381	SUPPL     	3	Null	0
087381	SUPPL     	5	Null	0
087381	SUPPL     	6	Null	0
087381	SUPPL     	7	Null	0
087381	SUPPL     	9	Null	0
087381	SUPPL     	10	Null	0
087381	SUPPL     	11	Null	0
087381	SUPPL     	12	Null	0
087381	SUPPL     	13	Null	0
087381	SUPPL     	14	Null	0
087381	SUPPL     	15	Null	0
087381	SUPPL     	16	Null	0
087381	SUPPL     	19	Null	0
087381	SUPPL     	20	Null	0
087381	SUPPL     	21	Null	0
087381	SUPPL     	24	Null	0
087381	SUPPL     	25	Null	0
087384	ORIG      	1	Null	0
087384	SUPPL     	1	Null	0
087384	SUPPL     	4	Null	0
087384	SUPPL     	7	Null	0
087385	SUPPL     	3	Null	0
087385	SUPPL     	4	Null	0
087385	SUPPL     	9	Null	0
087385	SUPPL     	10	Null	0
087385	SUPPL     	12	Null	0
087385	SUPPL     	15	Null	0
087388	SUPPL     	4	Null	0
087388	SUPPL     	5	Null	0
087388	SUPPL     	8	Null	0
087388	SUPPL     	17	Null	7
087388	SUPPL     	18	Null	7
087392	ORIG      	1	Null	29
087393	SUPPL     	2	Null	0
087393	SUPPL     	3	Null	0
087393	SUPPL     	4	Null	0
087393	SUPPL     	5	Null	0
087393	SUPPL     	8	Null	0
087393	SUPPL     	9	Null	0
087393	SUPPL     	17	Null	0
087393	SUPPL     	18	Null	0
087393	SUPPL     	19	Null	0
087393	SUPPL     	20	Null	0
087393	SUPPL     	21	Null	0
087393	SUPPL     	22	Null	0
087393	SUPPL     	23	Null	0
087393	SUPPL     	24	Null	0
087393	SUPPL     	30	Null	15
087393	SUPPL     	30	Null	7
087393	SUPPL     	31	Null	15
087393	SUPPL     	31	Null	7
087393	SUPPL     	32	Null	19
087393	SUPPL     	32	Null	17
087393	SUPPL     	32	Null	15
087393	SUPPL     	32	Null	7
087393	SUPPL     	33	Null	15
087393	SUPPL     	33	Null	7
087393	SUPPL     	33	Null	31
087393	SUPPL     	35	Null	31
087393	SUPPL     	35	Null	7
087393	SUPPL     	35	Null	15
087393	SUPPL     	36	Null	15
087393	SUPPL     	36	Null	7
087393	SUPPL     	36	Null	31
087393	SUPPL     	37	Null	31
087393	SUPPL     	37	Null	7
087393	SUPPL     	37	Null	15
087393	SUPPL     	38	Null	7
087393	SUPPL     	38	Null	15
087393	SUPPL     	38	Null	31
087393	SUPPL     	39	Null	31
087393	SUPPL     	39	Null	7
087393	SUPPL     	39	Null	15
087393	SUPPL     	40	Null	31
087393	SUPPL     	40	Null	15
087393	SUPPL     	40	Null	7
087393	SUPPL     	41	Null	7
087393	SUPPL     	41	Null	15
087393	SUPPL     	41	Null	31
087393	SUPPL     	43	Null	31
087393	SUPPL     	43	Null	7
087393	SUPPL     	43	Null	15
087393	SUPPL     	44	Null	31
087393	SUPPL     	44	Null	15
087393	SUPPL     	44	Null	7
087393	SUPPL     	45	Null	15
087393	SUPPL     	45	Null	7
087393	SUPPL     	45	Null	31
087393	SUPPL     	46	Null	7
087393	SUPPL     	46	Null	15
087393	SUPPL     	46	Null	31
087393	SUPPL     	47	Null	7
087393	SUPPL     	47	Null	15
087393	SUPPL     	47	Null	31
087393	SUPPL     	48	Null	31
087393	SUPPL     	48	Null	7
087393	SUPPL     	48	Null	15
087393	SUPPL     	49	Null	7
087393	SUPPL     	49	Null	31
087393	SUPPL     	49	Null	15
087393	SUPPL     	51	Null	15
087393	SUPPL     	51	Null	7
087393	SUPPL     	51	Null	31
087393	SUPPL     	53	Null	7
087393	SUPPL     	53	Null	15
087393	SUPPL     	53	Null	54
087393	SUPPL     	53	Null	31
087394	ORIG      	1	Null	29
087398	SUPPL     	5	Null	0
087398	SUPPL     	6	Null	0
087398	SUPPL     	7	Null	0
087398	SUPPL     	11	Null	0
087398	SUPPL     	12	Null	0
087398	SUPPL     	13	Null	0
087398	SUPPL     	15	Null	0
087398	SUPPL     	16	Null	0
087398	SUPPL     	17	Null	0
087398	SUPPL     	19	Null	0
087398	SUPPL     	20	Null	0
087400	SUPPL     	1	Null	0
087400	SUPPL     	2	Null	0
087400	SUPPL     	5	Null	0
087400	SUPPL     	6	Null	0
087400	SUPPL     	7	Null	0
087400	SUPPL     	8	Null	0
087400	SUPPL     	16	Null	0
087400	SUPPL     	20	Null	0
087400	SUPPL     	21	Null	0
087400	SUPPL     	23	Null	0
087400	SUPPL     	26	Null	0
087400	SUPPL     	27	Null	0
087400	SUPPL     	29	Null	0
087400	SUPPL     	35	Null	31
087400	SUPPL     	35	Null	15
087400	SUPPL     	35	Null	7
087406	ORIG      	1	Null	0
087406	SUPPL     	3	Null	0
087406	SUPPL     	4	Null	0
087406	SUPPL     	7	Null	0
087406	SUPPL     	8	Null	0
087406	SUPPL     	12	Null	0
087406	SUPPL     	19	Null	0
087406	SUPPL     	20	Null	0
087406	SUPPL     	21	Null	0
087406	SUPPL     	22	Null	0
087406	SUPPL     	23	Null	0
087406	SUPPL     	24	Null	0
087406	SUPPL     	26	Null	0
087406	SUPPL     	27	Null	0
087406	SUPPL     	28	Null	0
087406	SUPPL     	29	Null	0
087406	SUPPL     	30	Null	0
087406	SUPPL     	31	Null	0
087406	SUPPL     	32	Null	0
087406	SUPPL     	33	Null	0
087406	SUPPL     	34	Null	0
087406	SUPPL     	35	Null	0
087406	SUPPL     	36	Null	0
087406	SUPPL     	37	Null	0
087407	SUPPL     	4	Null	0
087407	SUPPL     	5	Null	0
087407	SUPPL     	6	Null	0
087407	SUPPL     	11	Null	0
087407	SUPPL     	15	Null	0
087407	SUPPL     	17	Null	0
087407	SUPPL     	18	Null	0
087407	SUPPL     	19	Null	0
087407	SUPPL     	20	Null	0
087408	SUPPL     	7	Null	0
087408	SUPPL     	8	Null	0
087408	SUPPL     	12	Null	0
087408	SUPPL     	13	Null	0
087408	SUPPL     	14	Null	0
087408	SUPPL     	22	Null	31
087408	SUPPL     	22	Null	7
087408	SUPPL     	22	Null	15
087408	SUPPL     	25	Null	15
087408	SUPPL     	25	Null	7
087408	SUPPL     	25	Null	31
087408	SUPPL     	26	Null	31
087408	SUPPL     	26	Null	7
087408	SUPPL     	26	Null	15
087409	SUPPL     	1	Null	0
087409	SUPPL     	2	Null	0
087409	SUPPL     	6	Null	0
087409	SUPPL     	7	Null	0
087409	SUPPL     	13	Null	0
087409	SUPPL     	14	Null	0
087409	SUPPL     	16	Null	0
087409	SUPPL     	17	Null	0
087409	SUPPL     	18	Null	0
087409	SUPPL     	20	Null	0
087409	SUPPL     	21	Null	0
087416	SUPPL     	4	Null	0
087416	SUPPL     	5	Null	0
087416	SUPPL     	9	Null	0
087416	SUPPL     	10	Null	0
087423	ORIG      	1	Null	0
087423	SUPPL     	1	Null	0
087423	SUPPL     	2	Null	0
087423	SUPPL     	4	Null	0
087423	SUPPL     	7	Null	0
087423	SUPPL     	9	Null	0
087423	SUPPL     	11	Null	0
087423	SUPPL     	17	Null	0
087425	SUPPL     	9	Null	0
087425	SUPPL     	12	Null	0
087425	SUPPL     	13	Null	0
087425	SUPPL     	14	Null	0
087425	SUPPL     	16	Null	0
087425	SUPPL     	17	Null	0
087425	SUPPL     	18	Null	0
087425	SUPPL     	19	Null	0
087425	SUPPL     	22	Null	0
087425	SUPPL     	23	Null	0
087425	SUPPL     	24	Null	0
087425	SUPPL     	25	Null	0
087425	SUPPL     	26	Null	0
087425	SUPPL     	34	Null	54
087425	SUPPL     	34	Null	31
087425	SUPPL     	34	Null	15
087425	SUPPL     	34	Null	7
087425	SUPPL     	36	Null	54
087425	SUPPL     	36	Null	15
087425	SUPPL     	36	Null	7
087425	SUPPL     	36	Null	31
087425	SUPPL     	38	Null	7
087425	SUPPL     	38	Null	15
087425	SUPPL     	38	Null	31
087425	SUPPL     	38	Null	54
087427	SUPPL     	1	Null	1
087428	SUPPL     	1	Null	1
087428	SUPPL     	2	Null	1
087429	SUPPL     	1	Null	1
087429	SUPPL     	2	Null	1
087433	ORIG      	1	Null	0
087433	SUPPL     	1	Null	0
087433	SUPPL     	2	Null	0
087433	SUPPL     	4	Null	0
087433	SUPPL     	7	Null	0
087433	SUPPL     	9	Null	0
087433	SUPPL     	17	Null	0
087438	ORIG      	1	Null	29
087440	SUPPL     	1	Null	0
087440	SUPPL     	3	Null	0
087440	SUPPL     	4	Null	0
087440	SUPPL     	5	Null	0
087440	SUPPL     	6	Null	0
087440	SUPPL     	9	Null	0
087440	SUPPL     	10	Null	0
087440	SUPPL     	11	Null	0
087440	SUPPL     	12	Null	0
087440	SUPPL     	15	Null	0
087440	SUPPL     	16	Null	0
087440	SUPPL     	18	Null	0
087440	SUPPL     	19	Null	0
087440	SUPPL     	20	Null	0
087440	SUPPL     	27	Null	31
087440	SUPPL     	27	Null	7
087440	SUPPL     	27	Null	15
087442	ORIG      	1	Null	29
087442	SUPPL     	2	Null	0
087442	SUPPL     	6	Null	0
087442	SUPPL     	10	Null	0
087442	SUPPL     	12	Null	0
087442	SUPPL     	13	Null	0
087442	SUPPL     	14	Null	0
087442	SUPPL     	17	Null	0
087442	SUPPL     	18	Null	1
087442	SUPPL     	19	Null	0
087444	SUPPL     	9	Null	0
087444	SUPPL     	10	Null	0
087444	SUPPL     	11	Null	0
087444	SUPPL     	12	Null	0
087444	SUPPL     	15	Null	0
087446	SUPPL     	1	Null	0
087446	SUPPL     	6	Null	0
087446	SUPPL     	9	Null	0
087446	SUPPL     	15	Null	7
087446	SUPPL     	19	Null	7
087446	SUPPL     	19	Null	15
087446	SUPPL     	19	Null	31
087447	SUPPL     	1	Null	0
087447	SUPPL     	6	Null	0
087447	SUPPL     	9	Null	0
087447	SUPPL     	15	Null	7
087447	SUPPL     	19	Null	15
087447	SUPPL     	19	Null	7
087447	SUPPL     	19	Null	31
087449	SUPPL     	1	Null	0
087449	SUPPL     	2	Null	0
087449	SUPPL     	6	Null	0
087449	SUPPL     	7	Null	0
087449	SUPPL     	9	Null	0
087449	SUPPL     	10	Null	0
087449	SUPPL     	11	Null	0
087449	SUPPL     	13	Null	0
087449	SUPPL     	15	Null	0
087450	ORIG      	1	Null	0
087450	SUPPL     	1	Null	0
087450	SUPPL     	3	Null	0
087450	SUPPL     	4	Null	0
087450	SUPPL     	5	Null	0
087450	SUPPL     	7	Null	0
087450	SUPPL     	8	Null	0
087450	SUPPL     	9	Null	0
087450	SUPPL     	10	Null	0
087450	SUPPL     	11	Null	0
087450	SUPPL     	12	Null	0
087451	ORIG      	1	Null	0
087451	SUPPL     	1	Null	0
087451	SUPPL     	3	Null	0
087451	SUPPL     	4	Null	0
087451	SUPPL     	5	Null	0
087451	SUPPL     	7	Null	0
087451	SUPPL     	8	Null	0
087451	SUPPL     	9	Null	0
087451	SUPPL     	10	Null	0
087451	SUPPL     	11	Null	0
087451	SUPPL     	12	Null	0
087451	SUPPL     	15	Null	0
087457	SUPPL     	1	Null	0
087457	SUPPL     	2	Null	0
087457	SUPPL     	5	Null	0
087458	SUPPL     	1	Null	0
087458	SUPPL     	2	Null	0
087458	SUPPL     	5	Null	0
087459	SUPPL     	1	Null	0
087462	SUPPL     	7	Null	0
087463	SUPPL     	1	Null	0
087463	SUPPL     	2	Null	0
087463	SUPPL     	3	Null	0
087463	SUPPL     	7	Null	0
087463	SUPPL     	8	Null	0
087463	SUPPL     	9	Null	0
087463	SUPPL     	13	Null	0
087463	SUPPL     	14	Null	0
087463	SUPPL     	15	Null	0
087463	SUPPL     	16	Null	0
087463	SUPPL     	17	Null	0
087463	SUPPL     	19	Null	0
087463	SUPPL     	34	Null	7
087463	SUPPL     	36	Null	7
087463	SUPPL     	36	Null	31
087463	SUPPL     	36	Null	15
087463	SUPPL     	38	Null	31
087463	SUPPL     	38	Null	15
087463	SUPPL     	38	Null	7
087463	SUPPL     	39	Null	15
087463	SUPPL     	39	Null	31
087463	SUPPL     	39	Null	7
087463	SUPPL     	42	Null	31
087463	SUPPL     	42	Null	7
087463	SUPPL     	42	Null	15
087463	SUPPL     	43	Null	15
087463	SUPPL     	43	Null	7
087463	SUPPL     	43	Null	31
087463	SUPPL     	45	Null	31
087463	SUPPL     	45	Null	7
087463	SUPPL     	45	Null	15
087463	SUPPL     	49	Null	15
087463	SUPPL     	49	Null	31
087463	SUPPL     	49	Null	7
087463	SUPPL     	54	Null	7
087463	SUPPL     	54	Null	31
087463	SUPPL     	54	Null	15
087463	SUPPL     	55	Null	31
087463	SUPPL     	55	Null	7
087463	SUPPL     	55	Null	15
087463	SUPPL     	56	Null	7
087463	SUPPL     	56	Null	54
087463	SUPPL     	56	Null	15
087463	SUPPL     	56	Null	31
087463	SUPPL     	57	Null	15
087463	SUPPL     	57	Null	7
087463	SUPPL     	57	Null	54
087463	SUPPL     	57	Null	31
087463	SUPPL     	57	Null	4
087479	SUPPL     	8	Null	0
087479	SUPPL     	9	Null	0
087479	SUPPL     	12	Null	0
087479	SUPPL     	13	Null	0
087479	SUPPL     	14	Null	0
087479	SUPPL     	16	Null	0
087479	SUPPL     	17	Null	0
087479	SUPPL     	18	Null	0
087479	SUPPL     	20	Null	0
087479	SUPPL     	22	Null	0
087479	SUPPL     	31	Null	15
087479	SUPPL     	39	Null	7
087479	SUPPL     	39	Null	31
087479	SUPPL     	39	Null	15
087479	SUPPL     	40	Null	7
087479	SUPPL     	40	Null	31
087479	SUPPL     	40	Null	15
087479	SUPPL     	41	Null	7
087479	SUPPL     	41	Null	31
087479	SUPPL     	41	Null	15
087487	ORIG      	1	Null	29
087487	SUPPL     	1	Null	0
087499	SUPPL     	1	Null	0
087499	SUPPL     	2	Null	0
087499	SUPPL     	3	Null	0
087499	SUPPL     	4	Null	0
087499	SUPPL     	5	Null	0
087499	SUPPL     	6	Null	0
087499	SUPPL     	8	Null	0
087499	SUPPL     	9	Null	0
087499	SUPPL     	10	Null	0
087499	SUPPL     	11	Null	0
087499	SUPPL     	12	Null	0
087499	SUPPL     	13	Null	0
087499	SUPPL     	14	Null	0
087499	SUPPL     	15	Null	0
087499	SUPPL     	16	Null	0
087499	SUPPL     	17	Null	0
087499	SUPPL     	18	Null	0
087499	SUPPL     	19	Null	0
087499	SUPPL     	21	Null	0
087499	SUPPL     	22	Null	0
087499	SUPPL     	23	Null	0
087499	SUPPL     	43	Null	7
087499	SUPPL     	54	Null	15
087499	SUPPL     	55	Null	31
087499	SUPPL     	55	Null	15
087499	SUPPL     	55	Null	7
087499	SUPPL     	58	Null	31
087499	SUPPL     	58	Null	15
087499	SUPPL     	58	Null	7
087500	ORIG      	1	Null	0
087500	SUPPL     	3	Null	0
087500	SUPPL     	5	Null	0
087500	SUPPL     	6	Null	0
087500	SUPPL     	7	Null	0
087500	SUPPL     	8	Null	0
087500	SUPPL     	9	Null	0
087500	SUPPL     	10	Null	0
087500	SUPPL     	11	Null	0
087500	SUPPL     	12	Null	0
087501	ORIG      	1	Null	0
087501	SUPPL     	3	Null	0
087501	SUPPL     	5	Null	0
087501	SUPPL     	6	Null	0
087501	SUPPL     	7	Null	0
087501	SUPPL     	8	Null	0
087501	SUPPL     	9	Null	0
087501	SUPPL     	10	Null	0
087501	SUPPL     	11	Null	0
087501	SUPPL     	12	Null	0
087504	SUPPL     	2	Null	0
087504	SUPPL     	3	Null	0
087504	SUPPL     	4	Null	0
087504	SUPPL     	5	Null	0
087504	SUPPL     	7	Null	0
087504	SUPPL     	8	Null	0
087504	SUPPL     	9	Null	0
087504	SUPPL     	10	Null	0
087504	SUPPL     	11	Null	0
087504	SUPPL     	12	Null	0
087504	SUPPL     	13	Null	0
087504	SUPPL     	14	Null	0
087504	SUPPL     	16	Null	0
087504	SUPPL     	17	Null	0
087506	ORIG      	1	Null	0
087506	SUPPL     	5	Null	0
087506	SUPPL     	10	Null	0
087506	SUPPL     	12	Null	0
087506	SUPPL     	13	Null	0
087506	SUPPL     	14	Null	0
087506	SUPPL     	15	Null	0
087506	SUPPL     	16	Null	0
087506	SUPPL     	17	Null	0
087506	SUPPL     	18	Null	0
087506	SUPPL     	19	Null	0
087506	SUPPL     	20	Null	0
087506	SUPPL     	21	Null	0
087506	SUPPL     	22	Null	0
087506	SUPPL     	23	Null	0
087506	SUPPL     	24	Null	0
087508	SUPPL     	2	Null	0
087508	SUPPL     	5	Null	0
087508	SUPPL     	6	Null	0
087508	SUPPL     	12	Null	0
087508	SUPPL     	16	Null	0
087508	SUPPL     	17	Null	0
087508	SUPPL     	22	Null	0
087508	SUPPL     	32	Null	7
087508	SUPPL     	33	Null	7
087508	SUPPL     	33	Null	15
087508	SUPPL     	34	Null	15
087508	SUPPL     	34	Null	31
087508	SUPPL     	34	Null	7
087508	SUPPL     	35	Null	7
087508	SUPPL     	35	Null	15
087508	SUPPL     	35	Null	31
087508	SUPPL     	36	Null	31
087508	SUPPL     	36	Null	7
087508	SUPPL     	36	Null	15
087508	SUPPL     	37	Null	15
087508	SUPPL     	37	Null	31
087508	SUPPL     	37	Null	7
087508	SUPPL     	39	Null	31
087508	SUPPL     	39	Null	7
087508	SUPPL     	39	Null	15
087508	SUPPL     	41	Null	31
087508	SUPPL     	41	Null	15
087508	SUPPL     	41	Null	7
087508	SUPPL     	43	Null	15
087508	SUPPL     	43	Null	7
087508	SUPPL     	43	Null	31
087508	SUPPL     	44	Null	7
087508	SUPPL     	44	Null	31
087508	SUPPL     	44	Null	15
087508	SUPPL     	47	Null	7
087508	SUPPL     	47	Null	15
087508	SUPPL     	47	Null	31
087508	SUPPL     	51	Null	15
087508	SUPPL     	51	Null	31
087508	SUPPL     	51	Null	7
087508	SUPPL     	56	Null	7
087508	SUPPL     	56	Null	31
087508	SUPPL     	56	Null	15
087508	SUPPL     	58	Null	31
087508	SUPPL     	58	Null	15
087508	SUPPL     	58	Null	7
087508	SUPPL     	58	Null	54
087509	SUPPL     	3	Null	0
087509	SUPPL     	6	Null	0
087509	SUPPL     	7	Null	0
087509	SUPPL     	8	Null	0
087509	SUPPL     	9	Null	0
087509	SUPPL     	10	Null	0
087510	SUPPL     	25	Null	1
087511	SUPPL     	2	Null	0
087511	SUPPL     	3	Null	0
087511	SUPPL     	4	Null	0
087511	SUPPL     	5	Null	0
087512	SUPPL     	2	Null	0
087513	SUPPL     	3	Null	0
087513	SUPPL     	7	Null	0
087513	SUPPL     	14	Null	7
087513	SUPPL     	14	Null	15
087513	SUPPL     	14	Null	31
087521	SUPPL     	1	Null	0
087521	SUPPL     	3	Null	0
087521	SUPPL     	7	Null	0
087521	SUPPL     	8	Null	0
087521	SUPPL     	9	Null	0
087521	SUPPL     	11	Null	0
087521	SUPPL     	12	Null	0
087521	SUPPL     	13	Null	0
087521	SUPPL     	15	Null	0
087521	SUPPL     	16	Null	0
087521	SUPPL     	17	Null	0
087521	SUPPL     	20	Null	0
087524	SUPPL     	1	Null	0
087525	SUPPL     	1	Null	0
087535	SUPPL     	1	Null	0
087535	SUPPL     	3	Null	0
087535	SUPPL     	5	Null	0
087537	SUPPL     	1	Null	0
087537	SUPPL     	8	Null	0
087537	SUPPL     	14	Null	0
087537	SUPPL     	15	Null	0
087537	SUPPL     	24	Null	31
087537	SUPPL     	24	Null	7
087537	SUPPL     	24	Null	15
087537	SUPPL     	24	Null	54
087541	SUPPL     	1	Null	0
087542	SUPPL     	2	Null	0
087543	SUPPL     	2	Null	0
087545	SUPPL     	1	Null	0
087545	SUPPL     	3	Null	0
087545	SUPPL     	6	Null	0
087545	SUPPL     	11	Null	0
087545	SUPPL     	14	Null	0
087545	SUPPL     	15	Null	0
087545	SUPPL     	17	Null	0
087546	SUPPL     	4	Null	0
087546	SUPPL     	5	Null	0
087546	SUPPL     	9	Null	0
087546	SUPPL     	10	Null	0
087547	SUPPL     	1	Null	0
087547	SUPPL     	5	Null	0
087547	SUPPL     	8	Null	0
087547	SUPPL     	10	Null	0
087547	SUPPL     	13	Null	0
087547	SUPPL     	15	Null	0
087547	SUPPL     	16	Null	0
087547	SUPPL     	17	Null	0
087547	SUPPL     	18	Null	0
087547	SUPPL     	20	Null	0
087547	SUPPL     	21	Null	0
087547	SUPPL     	22	Null	0
087552	SUPPL     	1	Null	0
087552	SUPPL     	3	Null	0
087552	SUPPL     	4	Null	0
087552	SUPPL     	5	Null	0
087552	SUPPL     	6	Null	0
087552	SUPPL     	10	Null	0
087552	SUPPL     	14	Null	0
087552	SUPPL     	16	Null	0
087552	SUPPL     	17	Null	0
087552	SUPPL     	18	Null	0
087552	SUPPL     	19	Null	0
087557	SUPPL     	1	Null	0
087563	SUPPL     	1	Null	0
087563	SUPPL     	2	Null	0
087563	SUPPL     	4	Null	0
087563	SUPPL     	5	Null	0
087563	SUPPL     	6	Null	0
087563	SUPPL     	10	Null	0
087563	SUPPL     	11	Null	0
087563	SUPPL     	13	Null	0
087563	SUPPL     	14	Null	0
087563	SUPPL     	15	Null	0
087563	SUPPL     	16	Null	0
087563	SUPPL     	17	Null	0
087563	SUPPL     	18	Null	0
087563	SUPPL     	19	Null	1
087563	SUPPL     	23	Null	0
087564	SUPPL     	1	Null	0
087564	SUPPL     	2	Null	0
087564	SUPPL     	7	Null	0
087564	SUPPL     	9	Null	0
087564	SUPPL     	13	Null	0
087564	SUPPL     	16	Null	0
087564	SUPPL     	19	Null	0
087565	SUPPL     	3	Null	0
087565	SUPPL     	4	Null	0
087565	SUPPL     	5	Null	0
087565	SUPPL     	6	Null	0
087565	SUPPL     	7	Null	0
087565	SUPPL     	8	Null	0
087565	SUPPL     	10	Null	0
087565	SUPPL     	11	Null	0
087565	SUPPL     	12	Null	0
087565	SUPPL     	15	Null	0
087565	SUPPL     	17	Null	0
087565	SUPPL     	18	Null	0
087565	SUPPL     	21	Null	0
087565	SUPPL     	23	Null	0
087565	SUPPL     	24	Null	0
087565	SUPPL     	25	Null	0
087565	SUPPL     	26	Null	7
087565	SUPPL     	26	Null	15
087565	SUPPL     	26	Null	31
087565	SUPPL     	27	Null	15
087565	SUPPL     	27	Null	7
087565	SUPPL     	27	Null	31
087567	ORIG      	1	Null	0
087567	SUPPL     	3	Null	0
087567	SUPPL     	5	Null	0
087567	SUPPL     	8	Null	0
087567	SUPPL     	9	Null	0
087567	SUPPL     	10	Null	0
087568	ORIG      	1	Null	0
087568	SUPPL     	3	Null	0
087568	SUPPL     	9	Null	0
087568	SUPPL     	11	Null	0
087568	SUPPL     	12	Null	0
087569	ORIG      	1	Null	0
087569	SUPPL     	3	Null	0
087569	SUPPL     	6	Null	0
087569	SUPPL     	8	Null	0
087569	SUPPL     	9	Null	0
087571	SUPPL     	42	Null	15
087584	ORIG      	1	Null	0
087584	SUPPL     	1	Null	0
087584	SUPPL     	2	Null	0
087584	SUPPL     	6	Null	0
087584	SUPPL     	7	Null	0
087584	SUPPL     	8	Null	0
087584	SUPPL     	10	Null	0
087584	SUPPL     	11	Null	0
087584	SUPPL     	12	Null	0
087584	SUPPL     	13	Null	0
087584	SUPPL     	14	Null	0
087584	SUPPL     	15	Null	0
087584	SUPPL     	16	Null	0
087584	SUPPL     	17	Null	0
087584	SUPPL     	18	Null	0
087584	SUPPL     	19	Null	0
087585	ORIG      	1	Null	0
087585	SUPPL     	1	Null	0
087585	SUPPL     	2	Null	0
087585	SUPPL     	4	Null	0
087585	SUPPL     	5	Null	0
087585	SUPPL     	6	Null	0
087585	SUPPL     	10	Null	0
087585	SUPPL     	11	Null	0
