drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
trifarotene,Swissmedic,TGA,26,0.8541392904073587,2020-12-16,2021-01-11,Swissmedic -> TGA
tucatinib,TGA,EMA,122,4.0078843626806835,2020-08-10,2020-12-10,TGA -> EMA
turoctocog alfa,EMA,TGA,111,3.6465177398160313,2013-09-19,2014-01-08,EMA -> TGA
turoctocog alfa pegol,EMA,TGA,1496,49.14586070959264,2019-04-26,2023-05-31,EMA -> TGA
ulipristal acetate,EMA,TGA,2169,71.25492772667542,2009-03-19,2015-02-25,EMA -> TGA
umeclidinium bromide,EMA,TGA,132,4.336399474375821,2014-02-20,2014-07-02,EMA -> TGA
upadacitinib,EMA,TGA,92,3.0223390275952693,2019-10-17,2020-01-17,EMA -> TGA
upadacitinib,TGA,Swissmedic,431,14.159001314060447,2020-01-17,2021-03-23,TGA -> Swissmedic
ustekinumab,EMA,TGA,2272,74.63863337713535,2008-11-20,2015-02-09,EMA -> TGA
vadadustat,EMA,Swissmedic,116,3.8107752956636003,2023-02-23,2023-06-19,EMA -> Swissmedic
vadadustat,Swissmedic,TGA,98,3.219448094612352,2023-06-19,2023-09-25,Swissmedic -> TGA
vandetanib,EMA,TGA,425,13.961892247043364,2011-11-17,2013-01-15,EMA -> TGA
vedolizumab,EMA,TGA,98,3.219448094612352,2014-03-20,2014-06-26,EMA -> TGA
velaglucerase alfa,EMA,TGA,609,20.006570302233904,2010-06-24,2012-02-23,EMA -> TGA
venetoclax,EMA,TGA,63,2.0696452036793693,2016-10-13,2016-12-15,EMA -> TGA
vericiguat,EMA,Swissmedic,125,4.106438896189225,2021-05-20,2021-09-22,EMA -> Swissmedic
vericiguat,Swissmedic,TGA,49,1.609724047306176,2021-09-22,2021-11-10,Swissmedic -> TGA
vildagliptin,EMA,TGA,516,16.95137976346912,2008-09-25,2010-02-23,EMA -> TGA
vinflunine ditartrate,EMA,TGA,592,19.44809461235217,2009-06-25,2011-02-07,EMA -> TGA
vismodegib,EMA,TGA,11,0.36136662286465177,2013-04-25,2013-05-06,EMA -> TGA
voclosporin,EMA,Swissmedic,277,9.099868593955321,2022-07-21,2023-04-24,EMA -> Swissmedic
vonicog alfa,EMA,TGA,657,21.583442838370566,2018-06-28,2020-04-15,EMA -> TGA
voretigene neparvovec,EMA,Swissmedic,512,16.819973718791065,2018-09-20,2020-02-14,EMA -> Swissmedic
voretigene neparvovec,Swissmedic,TGA,172,5.650459921156373,2020-02-14,2020-08-04,Swissmedic -> TGA
voriconazole,TGA,EMA,435,14.290407358738502,2012-01-11,2013-03-21,TGA -> EMA
vosoritide,EMA,TGA,370,12.155059132720105,2021-06-24,2022-06-29,EMA -> TGA
vutrisiran,EMA,TGA,698,22.93035479632063,2022-07-21,2024-06-18,EMA -> TGA
zanubrutinib,EMA,TGA,21,0.6898817345597897,2021-09-16,2021-10-07,EMA -> TGA
zanubrutinib,TGA,Swissmedic,124,4.073587385019711,2021-10-07,2022-02-08,TGA -> Swissmedic
zoledronic acid,EMA,TGA,3783,124.27726675427068,2001-03-20,2011-07-29,EMA -> TGA
zonisamide,TGA,EMA,1029,33.8042049934297,2013-04-04,2016-01-28,TGA -> EMA
